subject_slug,counterpart_slug,counterpart_name,type,type_label,sign,subtype,source,text
salvador_allende,che_guevara,"Ernesto ""Che"" Guevara",1,wrote_about,-,,own,Allende delivered a formal Senate homage to Guevara shortly after Guevara’s 1967 execution.
salvador_allende,fidel_castro,Fidel Alejandro Castro Ruz,5,friendship_meeting,,,own,"Allende met Castro in Cuba in 1959, maintained a close personal and political relationship with him, and appeared and traveled publicly with him during Castro’s 1971 visit to Chile."
salvador_allende,fidel_castro,Fidel Alejandro Castro Ruz,3,discourse,,,own,Allende and Castro communicated by telephone and confidential letters and participated together in a recorded political dialogue.
salvador_allende,fidel_castro,Fidel Alejandro Castro Ruz,9,shared_object_site,-,,own,Allende received from Castro the dedicated AK-pattern rifle that he kept at his residence and used at La Moneda on 11 September 1973.
salvador_allende,stafford_beer,Anthony Stafford Beer,5,friendship_meeting,,,own,Beer personally met Allende in Santiago while advising the Chilean government on Project Cybersyn and explained the Viable System Model to him.
salvador_allende,augusto_pinochet,Augusto Pinochet Ugarte,5,friendship_meeting,,,own,"Allende dealt personally with Pinochet as a senior army officer, appointed him army commander-in-chief, and attempted to communicate with him during the coup."
salvador_allende,hugo_chavez,Hugo Rafael Chávez Frías,1,wrote_about,+,,mirror,Chávez repeatedly invoked Allende as a socialist martyr and as a lesson about both electoral socialism and its vulnerability to overthrow.
salvador_allende,vilma_espin,Vilma Espín Guillois,4,proximity_milieu,,,mirror,"Espín led an FMC delegation to Chile in 1971 during Allende’s presidency, establishing geographic and diplomatic overlap without a documented meeting."
salvador_allende,friedrich_hayek,Friedrich August von Hayek,1,wrote_about,+,,mirror,"After Allende's death, Hayek wrote about his government while defending Hayek's impressions of Pinochet-era Chile."
salvador_allende,serrano,Miguel Serrano,4,proximity_milieu,,,mirror,"Serrano's diplomatic career ended for political reasons following Allende's 1970 election, although no significant personal relationship was established."
salvador_allende,karl_marx,Karl Marx,1,wrote_about,-,,mirror,Allende encountered political movements or theories explicitly shaped by Marx.
salvador_allende,william_colby,William Egan Colby,4,proximity_milieu,,,mirror,"Colby assumed leadership of the CIA immediately before Allende’s overthrow and death, creating an institutional-policy connection rather than a personal one."
salvador_allende,david_rockefeller,David Rockefeller,1,wrote_about,+,,mirror,Rockefeller wrote retrospectively about Allende in connection with corporate concerns and United States–Chile relations.
salvador_allende,christian_dior,Christian Dior,4,proximity_milieu,,,mirror,Dalí had a documented connection to Dior's gallery milieu.
salvador_allende,juan_peron,Juan Domingo Perón,3,discourse,,,mirror,"Testimony says Perón sent Allende warnings about a military conspiracy in 1973, although the messages and delivery chain remain disputed."
salvador_allende,cecilia_vicuna,Cecilia Vicuña,1,wrote_about,+,,mirror,"Vicuña represented Allende in her paintings and writing, including a work about his death in Saborami."
salvador_allende,stafford_beer,Anthony Stafford Beer,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** After Allende’s death in 1973, Beer wrote extensively about him, their meeting, and Project Cybersyn—most notably in *Platform for Change* (1975) and the five Chile chapters added to the 1981 edition of *Brain of the Firm*. The “At last—the people” episode entered the historical record through Beer’s own later narrative. ([Eden Medina, “Cybernetic Revolutionaries”](https://www.cabinetmagazine.org/issues/46/medina.php))"
salvador_allende,herbert_marcuse,Herbert Marcuse,1,wrote_about,+,,mirror,Marcuse wrote about the political meaning of Allende's overthrow and death in The Meaning of Chile.
salvador_allende,gabriel_garcia_marquez,Gabriel José García Márquez,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** After Allende’s death in the Chilean coup of 11 September 1973, García Márquez wrote extensively about his presidency, overthrow, and final defense of La Moneda, notably in the reportage collected as *Chile, el golpe y los gringos*. He also supported Chilean exiles and publicly opposed the succeeding military regime. [Memoria Chilena](https://www.memoriachilena.gob.cl/archivos2/pdfs/MC0014382.pdf), [Los Angeles Times](https://www.latimes.com/archives/la-xpm-1990-09-02-tm-2003-story.html)"
salvador_allende,julio_cortazar,Julio Florencio Cortázar Descotte,4,proximity_milieu,,,mirror,Cortázar was in Chile around Allende’s 1970 inauguration and supported Allende’s Popular Unity government.
salvador_allende,pablo_picasso,Pablo Ruiz Picasso,5,friendship_meeting,,,mirror,"- **[T5]** **Documented fact:** Dalí visited Picasso’s Paris studio in 1926 and showed him his painting *Girl from Figueres*. The meeting was an important early encounter for Dalí, who studied Picasso’s recent work during the visit; their later relationship combined admiration, Surrealist association, political estrangement, and rivalry. [Fundació Gala–Salvador Dalí](https://www.salvador-dali.org/media/upload/pdf/memoria2004_ang_fr_editora_60_118_2.pdf)"
sam_altman,elon_musk,Elon Reeve Musk,5,friendship_meeting,,,own,"Musk co-founded OpenAI with Altman, served alongside him as co-chair, and later became a competitor and legal adversary."
sam_altman,peter_thiel,Peter Andreas Thiel,5,friendship_meeting,,,own,"Thiel was Altman’s friend, investor, and acknowledged influence during Altman’s Y Combinator period."
sam_altman,reid_hoffman,Reid Garrett Hoffman,5,friendship_meeting,,,own,"Hoffman supported OpenAI, interviewed Altman, and interacted with him through overlapping technology and AI-policy networks."
sam_altman,bill_gates,William Henry Gates III,5,friendship_meeting,,,own,Gates met Altman through Microsoft’s relationship with OpenAI and interviewed him for the Unconfuse Me podcast.
sam_altman,geoffrey_hinton,Geoffrey Everest Hinton,3,discourse,,,own,Hinton and Altman jointly endorsed the 2023 public statement treating mitigation of AI extinction risk as a global priority.
sam_altman,yoshua_bengio,Yoshua Bengio,3,discourse,,,own,Bengio and Altman co-signed major AI-risk warnings and participated in the same international debate over AI governance.
sam_altman,yuval_noah_harari,Yuval Noah Harari,3,discourse,,,own,"Harari and Altman participated in overlapping public discussions, forums, and advocacy concerning AI governance."
sam_altman,marc_andreessen,Marc Lowell Andreessen,3,discourse,,,own,Andreessen and Altman engaged in public arguments about AI development and regulation while participating in overlapping Silicon Valley networks.
sam_altman,benjamin_netanyahu,Benjamin Netanyahu,5,friendship_meeting,,,own,"Netanyahu met Altman during Altman’s 2023 regulatory tour to discuss AI opportunities, risks, and Israeli technology development."
sam_altman,bill_clinton,William Jefferson Clinton,4,proximity_milieu,,,mirror,"Clinton and Altman appeared within the same post-presidential technology, policy, and philanthropic forums without a documented consequential partnership."
sam_altman,larry_fink,"Laurence Douglas ""Larry"" Fink",4,proximity_milieu,,,mirror,Fink and Sam Altman attended the U.S.–Saudi investment forum and associated leaders' lunch in Riyadh on 13 May 2025.
sam_altman,noam_chomsky,Avram Noam Chomsky,5,friendship_meeting,,,mirror,Harris was Chomsky’s teacher and early political-intellectual mentor.
sam_altman,marc_andreessen,Marc Lowell Andreessen,5,friendship_meeting,,,mirror,Altman directly questioned Andreessen during a November 2014 Stanford course lecture in which Andreessen appeared as a panelist.
sam_altman,larry_ellison,Lawrence Joseph Ellison,5,friendship_meeting,,,mirror,"- **[T5]** **Documented fact.** Ellison and Altman appeared together in the Roosevelt Room of the White House on 21 January 2025 to announce Stargate, the AI-infrastructure venture involving Oracle, OpenAI and SoftBank. Each spoke during the presentation alongside President Donald Trump and Masayoshi Son, establishing a direct public meeting in Washington, D.C. [American Presidency Project transcript](https://www.presidency.ucsb.edu/documents/remarks-artificial-intelligence-infrastructure-development-and-exchange-with-reporters), [Associated Press](https://apnews.com/article/be261f8a8ee07a0623d4170397348c41)"
sam_altman,bill_gates,William Henry Gates III,4,proximity_milieu,,,mirror,"Gates and Altman were both present at the Senate AI Insight Forum in Washington, D.C., on 13 September 2023."
sam_bankman_fried,bill_clinton,William Jefferson Clinton,5,friendship_meeting,,,own,"- **[T5]** **Documented fact:** Bankman-Fried and former U.S. president Bill Clinton appeared together onstage at the FTX/SALT **Crypto Bahamas** conference in Nassau, The Bahamas, in April 2022. Bankman-Fried moderated a panel featuring Clinton and Tony Blair, establishing an in-person meeting rather than mere conference co-attendance. [ZNS Bahamas](https://znsbahamas.com/clinton-blair-and-bankman-fried-in-panel-discussion-at-ftx-salt-conference/), [CoinDesk](https://www.coindesk.com/policy/2022/11/10/washington-dcs-buddy-sam-bankman-fried-has-some-explaining-to-do)"
sam_bankman_fried,bill_gates,William Henry Gates III,4,proximity_milieu,,,own,"- **[T4]** **Documented fact:** Bankman-Fried and Bill Gates were both present as speakers at the **Munich Security Conference**, held at Munich’s Hotel Bayerischer Hof on 18–20 February 2022. The official agenda places them in different, concurrently scheduled panels on 18 February—Gates on pandemic preparedness and Bankman-Fried on digital currencies—so shared proximity is established, but no interaction or personal meeting is documented. [Munich Security Conference agenda](https://securityconference.org/media-library/images/2022/01_Hauptkonferenz/220217_MSC2022_Agenda.pdf)"
sam_bankman_fried,elon_musk,Elon Reeve Musk,3,discourse,,,own,"- **[T3]** **Reported fact, supported by court-disclosed communications:** In spring 2022, Bankman-Fried and Elon Musk participated in communications concerning Musk’s proposed acquisition of Twitter. Court-released messages show a group thread involving Musk, Bankman-Fried, and William MacAskill; subsequent reporting by Axios and Semafor states that Musk and Bankman-Fried spoke by telephone about Bankman-Fried potentially financing the transaction and integrating blockchain technology. Bankman-Fried ultimately declined to participate in the acquisition. [Axios](https://www.axios.com/2022/10/03/twitter-musk-sam-bankman-fried), [Semafor](https://www.semafor.com/article/11/22/2022/sam-bankman-fried-elon-and-a-secret-text), [court-exhibit transcription](https://danluu.com/elon-twitter-texts/)"
sam_bankman_fried,mark_cohen,Mark Stewart Cohen,5,friendship_meeting,,,mirror,"Cohen served as Bankman-Fried’s lead trial counsel, interacting with him during case preparation and appearing with him in court."
samuel_oppenheimer,mayer_amschel_rothschild,Mayer Amschel Rothschild,9,shared_object_site,+,,mirror,"Mayer later trained within the descendant banking network of Samuel Oppenheimer, inheriting its court-factor business model without any personal overlap."
samuel_oppenheimer,joseph_oppenheimer,Joseph Süß Oppenheimer,4,proximity_milieu,,,mirror,"Joseph belonged to Samuel Oppenheimer’s extended court-finance family network and reportedly benefited from access to associated Oppenheimer houses, although no personal meeting is established."
samuel_preiswerk,jung,Carl Gustav Jung,1,wrote_about,+,,own,"Jung posthumously wrote about Preiswerk, his maternal grandfather, as a visionary figure in his psychiatric and autobiographical accounts."
samuel_preiswerk,abraham,Abraham,1,wrote_about,-,,own,Preiswerk wrote about Abraham and related biblical traditions in his scholarship and editorial work.
samuel_preiswerk,moses,Moses,1,wrote_about,-,,own,Preiswerk wrote about Moses and related biblical traditions in his scholarship and editorial work.
samuel_preiswerk,jung,Carl Gustav Jung,9,shared_object_site,+,,mirror,Jung was Preiswerk’s later maternal descendant and inherited family stories associated with his grandfather’s Basel household.
samuel_preiswerk,carl_gustav_jung_the_elder,Carl Gustav Jung the elder,4,proximity_milieu,,,mirror,"Jung and Preiswerk both belonged to Basel’s learned Protestant milieu, although no direct meeting or collaboration is documented."
san_antonio_abad,kircher,Athanasius Kircher,1,wrote_about,+,,own,Athanasius wrote the principal early account of Anthony and is described as his most important documented associate.
san_antonio_abad,saint_augustine_of_hippo,Aurelius Augustinus,1,wrote_about,+,,own,Augustine wrote in his Confessions that hearing Anthony’s story intensified the crisis preceding his conversion.
san_antonio_abad,jacobus_de_voragine,Jacobus de Voragine,1,wrote_about,+,,own,Jacobus included Anthony’s life in the Legenda aurea and helped transmit and standardize his medieval Western legend.
san_antonio_abad,hieronymus_bosch,Jheronimus van Aken,1,wrote_about,+,,own,Bosch and his workshop depicted Anthony’s temptations as a major artistic subject.
san_antonio_abad,michelangelo,Michelangelo di Lodovico Buonarroti Simoni,1,wrote_about,+,,own,Michelangelo portrayed Anthony in the early painting traditionally known as the Torment of Saint Anthony.
san_antonio_abad,gustave_flaubert,Gustave Flaubert,1,wrote_about,+,,own,"Flaubert made Anthony the central consciousness of his literary panorama of temptation, religion, knowledge, and life."
san_antonio_abad,jesus,Jesus of Nazareth,3,discourse,,,own,Anthony’s vocation was shaped by Gospel sayings attributed to Jesus that he reportedly heard read in an Egyptian church.
san_antonio_abad,apostle_paul,Paul the Apostle,3,discourse,,,own,"Anthony’s ascetic spirituality was influenced through scriptural transmission by Pauline language about discipline, spiritual combat, and daily dying."
san_antonio_abad,origen,Origen of Alexandria,3,discourse,,,own,Origenist or Alexandrian theology is identified as an intellectual influence relevant to interpreting Anthony’s letters.
san_brendan,columbus,Christopher Columbus,9,shared_object_site,+,,own,"Brendan preceded Columbus in the Atlantic geographical tradition surrounding Brendan’s Island, which Columbus later knew."
san_brendan,tolkien,J. R. R. Tolkien,1,wrote_about,+,,own,Tolkien later wrote the Brendan-related poems “The Death of Saint Brendan” and “Imram.”
san_brendan,piri_reis,Muhiddin Piri,1,wrote_about,+,,mirror,"Piri included a Saint Brendan-type maritime legend on his 1513 map, probably copied from a medieval European map."
san_martin,alvear,Carlos María de Alvear,5,friendship_meeting,,,own,"Alvear traveled with San Martín aboard the George Canning in 1812, participated in the same revolutionary lodge network, and later became his political rival."
san_martin,miranda,Francisco de Miranda,4,proximity_milieu,,,own,"San Martín joined London revolutionary circles and lodge structures derived from networks associated with Miranda, although no direct meeting is established."
san_martin,belgrano,Manuel Belgrano,5,friendship_meeting,,,own,San Martín met Belgrano when replacing him as commander of the Army of the North and subsequently maintained respectful correspondence with him.
san_martin,juan_martin_de_pueyrredon,Juan Martín de Pueyrredón y O'Doggan,3,discourse,,,own,"San Martín corresponded with Pueyrredón about governmental support, resources, recruits, and authorization for the Army of the Andes."
san_martin,ohiggins,Bernardo O'Higgins Riquelme,5,friendship_meeting,,,own,"O’Higgins was San Martín’s friend and political-military ally through the campaigns in Chile and Peru, and they continued corresponding after leaving power."
san_martin,martin_miguel_de_guemes,Martín Miguel de Güemes,3,discourse,,,own,San Martín and Güemes coordinated northern defense and the Andes campaign through strategic correspondence between 1814 and 1821.
san_martin,bolivar,Simón Bolívar,5,friendship_meeting,,,own,San Martín corresponded with Bolívar and met him privately at Guayaquil on 26–27 July 1822 to discuss the liberation of Peru and related political and military questions.
san_martin,sucre,Antonio José de Sucre,4,proximity_milieu,,,own,"Forces dispatched by San Martín’s protectorate cooperated indirectly with Sucre in Ecuador, while evidence of extensive direct personal dealings remains limited."
san_martin,napoleon,Napoleon Bonaparte,4,proximity_milieu,,,own,"San Martín fought the armies of Napoleonic France in Spain, although no personal meeting with Napoleon is documented."
san_martin,maria_remedios_del_valle,María Remedios del Valle,4,proximity_milieu,,,own,"Remedios del Valle served in the Army of the North, which San Martín later commanded, but no personal encounter is securely documented."
san_martin,sarmiento,Domingo Faustino Sarmiento,1,wrote_about,+,,own,Sarmiento visited San Martín at Grand Bourg in 1846 and later published recollections about him.
san_martin,juan_manuel_de_rosas,Juan Manuel José Domingo Ortiz de Rozas y López de Osornio,3,discourse,,,own,San Martín corresponded politically with Rosas during his European exile and supported Rosas’s resistance to foreign intervention.
san_martin,el_inca_garcilaso_de_la_vega,El Inca Garcilaso de la Vega,3,discourse,,,mirror,San Martín’s government promoted the republication and circulation of Garcilaso’s work during the independence period.
san_martin,jose_marti,José Julián Martí Pérez,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** Martí presented San Martín, together with Bolívar and Miguel Hidalgo, as one of the liberators of Spanish America in “Tres héroes,” published in *La Edad de Oro* in July 1889. The essay interprets San Martín’s character and renunciation of power for a young readership. [Text and publication context](https://www.gutenberg.org/ebooks/author/7847)"
san_martin,manuela_saenz,Manuela Sáenz de Vergara y Aizpuru,4,proximity_milieu,,,mirror,"Manuela supported the independence movement under San Martín's protectorate in Lima, although no personal meeting was established."
san_martin,pedro_subercaseaux,Pedro Subercaseaux Errázuriz,1,wrote_about,+,,mirror,Pedro portrayed the earlier historical figure José de San Martín alongside O’Higgins in works about Maipú.
san_martin,napoleon,Napoleon Bonaparte,9,shared_object_site,-,,mirror,Napoleon's war against Spain provided the adversarial military setting in which San Martín served with Spanish forces.
san_martin,mario_palanti,Mario Palanti,9,shared_object_site,-,,mirror,Palanti designed a Buenos Aires monument commemorating San Martín around 1950.
san_martin,juan_martin_de_pueyrredon,Juan Martín de Pueyrredón y O'Doggan,5,friendship_meeting,,,mirror,"Pueyrredón met San Martín in San Luis, Mendoza, and Córdoba and maintained a friendship with him despite later political strain."
san_martin,luis_perlotti,Luis Perlotti,9,shared_object_site,-,,mirror,"Perlotti repeatedly depicted San Martín in busts and monuments, most notably as the central historical figure in Retorno a la Patria."
san_martin,sucre,Antonio José de Sucre,9,shared_object_site,+,,mirror,Forces produced by San Martín’s Peruvian and auxiliary military project later operated with Sucre.
san_martin,la_difunta_correa,La Difunta Correa,4,proximity_milieu,,,mirror,Legend variants place Deolinda and her family within the milieu of San Martín’s independence army.
san_martin,francisco_salamone,Francisco Salamone,9,shared_object_site,+,,mirror,"Salamone later designed civic settings and commemorative work associated with San Martín, including the setting around his equestrian monument in Plaza San Martín in Azul."
san_martin,jules_dormal,Jules Dormal Godet,9,shared_object_site,+,,mirror,"Dormal is traditionally credited with architectural work on the later funerary setting for San Martín's remains, making the monument and relics their shared connector."
san_martin,daniel_giannone,Daniel Giannone,1,wrote_about,+,,mirror,Giannone and his collaborator drew on a cinematic portrayal of José de San Martín for their homoerotic treatment of military-national mythology.
san_martin,aime_bonpland,Aimé Jacques Alexandre Goujaud,4,proximity_milieu,,,mirror,A salon reminiscence places Bonpland and San Martín within the same elite Buenos Aires social milieu.
san_martin,lautaro,Lautaro,9,shared_object_site,-,,mirror,"San Martín helped lead or organize the Logia Lautaro, which used the earlier Lautaro’s name as an anti-colonial emblem."
san_martin,tupac_amaru_ii,José Gabriel Condorcanqui Noguera,9,shared_object_site,-,,mirror,"Condorcanqui and San Martín were indirectly connected through Inca Garcilaso’s Comentarios reales, which San Martín’s government later promoted."
san_martin,sarmiento,Domingo Faustino Sarmiento,5,friendship_meeting,,,mirror,"Sarmiento personally met San Martín at Grand Bourg, France, in 1846 and later recorded the encounter."
san_vito,jacobus_de_voragine,Jacobus de Voragine,1,wrote_about,+,,own,Jacobus recounted and popularized the earlier traditions about Vitus in the Legenda aurea.
san_vito,paracelsus,Paracelsus,1,wrote_about,+,,own,Paracelsus later discussed and medically reinterpreted the dancing phenomenon associated with Vitus's name.
san_vito,pieter_bruegel_the_elder,Pieter Bruegel the Elder,1,wrote_about,+,,own,"Bruegel's composition was later interpreted in medical reception as an image of Saint Vitus's dance, although that attribution is disputed."
san_vito,saint_george,Saint George of Lydda,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_blaise,Saint Blaise of Sebastea,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_barbara,Saint Barbara of Heliopolis,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,catherine_alexandria,Catherine of Alexandria,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_cyriacus,Saint Cyriacus of Rome,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_denis,Saint Denis of Paris,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_erasmus,Saint Erasmus of Formia,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_eustace,Saint Eustace,4,proximity_milieu,,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,giles,Saint Giles,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_pantaleon,Pantaleon of Nicomedia,9,shared_object_site,+,,own,Vitus and this saint were posthumously joined in the late-medieval devotional grouping known as the Fourteen Holy Helpers.
san_vito,saint_pantaleon,Pantaleon of Nicomedia,4,proximity_milieu,,,mirror,Pantaleon and Saint Vitus were associated within the late-medieval Western cult of the Fourteen Holy Helpers.
san_vito,guido_keller,Guido Keller,1,wrote_about,+,,mirror,Keller referred in writing to the frenzied dance of Sanvito as part of Fiume’s cultural and ritual setting.
sara_rudner,john_cage,John Milton Cage Jr.,4,proximity_milieu,,,own,"- **[T4]** **Documented fact:** Rudner and Cage were jointly billed for the Poetry Project/Danspace benefit at St. Mark’s Church in New York on **9 April 1977**. The surviving event calendar and poster establish their placement on the same program, though they do not document a personal exchange. [Poetry Project event calendar](https://www.poetryproject.org/file-library/pp-readings-and-workshops-1966-1980.pdf); [surviving event poster](https://www.granarybooks.com/pages/books/1514/helen-adam-don-moye-douglas-dunn-merce-cunningham-clark-coolidge-john-cage-william-burroughs/the-poetry-project-at-st-mark-s-church-poetry-reading-poster-flyer-april-9-1977?soldItem=true)"
sara_rudner,merce_cunningham,Merce Cunningham,4,proximity_milieu,,,own,"- **[T4]** **Documented fact:** During the later 1960s Rudner performed clerical work in Cunningham’s office at the Brooklyn Academy of Music, placing her within his immediate professional workplace; available testimony does not by itself establish friendship. Both were subsequently billed for the **9 April 1977** Poetry Project/Danspace benefit at St. Mark’s Church. Rudner also presented work at the Merce Cunningham Studio, including *Dancing May’s Dances* in 1976 and *33 Dances* in 1977. [Rudner’s account of her Cunningham-office employment](https://wendyperron.com/sara-rudner-on-early-tharp/); [Rudner interview and performance captions](https://www.smallpresstraffic.org/the-back-room-article/sara-rudner-in-conversation-with-rashaun-mitchell); [Poetry Project event calendar](https://www.poetryproject.org/file-library/pp-readings-and-workshops-1966-1980.pdf)"
sara_rudner,william_s_burroughs,William Seward Burroughs II,4,proximity_milieu,,,own,"- **[T4]** **Documented fact:** Rudner and Burroughs were jointly billed for the Poetry Project/Danspace benefit at St. Mark’s Church in New York on **9 April 1977**. This establishes a shared program and downtown-performance milieu, but no surviving source consulted establishes conversation, correspondence, friendship or direct collaboration between them. [Poetry Project event calendar](https://www.poetryproject.org/file-library/pp-readings-and-workshops-1966-1980.pdf); [surviving event poster](https://www.granarybooks.com/pages/books/1514/helen-adam-don-moye-douglas-dunn-merce-cunningham-clark-coolidge-john-cage-william-burroughs/the-poetry-project-at-st-marks-church-poetry-reading-poster-flyer-april-9-1977?soldItem=true)"
sara_rudner,martha_graham,Martha Graham,4,proximity_milieu,,,mirror,Rudner worked in the later American modern-dance field shaped by Graham.
sarah_bernhardt,alphonse_mucha,Alphonse Mucha,5,friendship_meeting,,,own,Mucha met Bernhardt in Paris in 1894 and entered a six-year artistic collaboration with her.
sarah_bernhardt,captain_alfred_dreyfus,Captain Alfred Dreyfus,3,discourse,,,own,Bernhardt publicly supported Dreyfus and wrote to him after he was shot and wounded in 1908.
sarah_bernhardt,dannunzio,Gabriele d'Annunzio,3,discourse,,,own,"Bernhardt produced and starred in the first staging of d’Annunzio’s La Ville morte, and he sent a telegram acknowledging the honor."
sarah_bernhardt,harry_houdini,Harry Houdini,5,friendship_meeting,,,own,"Bernhardt and Houdini met in Boston in 1917, where he reportedly gave her a private demonstration."
sarah_bernhardt,isadora_duncan,Isadora Duncan,3,discourse,,,own,Duncan sent Bernhardt a complimentary telegram praising her courage and spirit.
sarah_bernhardt,marcel_proust,Marcel Proust,1,wrote_about,+,,own,Proust wrote about Bernhardt and drew on her career when developing the fictional actress La Berma.
sarah_bernhardt,oscar_wilde,Oscar Fingal O'Fflahertie Wills Wilde,3,discourse,,,own,Wilde corresponded with Bernhardt and entrusted her with the planned London production of Salomé.
sarah_bernhardt,freud,Sigmund Freud,3,discourse,,,own,Freud saw Bernhardt perform Théodora in Paris in 1885 and described her performance in a letter.
sarah_bernhardt,sir_arthur_conan_doyle,Sir Arthur Ignatius Conan Doyle,3,discourse,,,own,Bernhardt produced a French adaptation of Conan Doyle’s The House of Temperley at the Théâtre Sarah-Bernhardt in 1912.
sarah_bernhardt,thomas_edison,Thomas Alva Edison,5,friendship_meeting,,,own,Bernhardt visited Edison’s Menlo Park laboratory in 1880 and made experimental phonograph recitations there.
sarah_bernhardt,victor_hugo,Victor-Marie Hugo,5,friendship_meeting,,,own,"Bernhardt personally visited Hugo in 1872, beginning a relationship marked by friendship, mutual admiration, and repeated work with his repertory."
sarah_bernhardt,auguste_rodin,Auguste Rodin,4,proximity_milieu,,,mirror,"Bernhardt and Rodin occupied overlapping Paris theatrical and artistic circles, though no close personal relationship was established."
sarah_bernhardt,jules_barbier,Paul Jules Barbier,9,shared_object_site,-,,mirror,Bernhardt starred in the 1890 revival of Barbier's revised Jeanne d'Arc and helped make the production a major success.
sarah_bernhardt,marcel_proust,Marcel Proust,5,friendship_meeting,,,mirror,Proust encountered Bernhardt through salon and theatrical networks and admired her art.
sarah_bernhardt,oscar_wilde,Oscar Fingal O'Fflahertie Wills Wilde,5,friendship_meeting,,,mirror,- **[T5]** **Documented fact:** Wilde and Bernhardt were personally acquainted within the London and Paris theatrical world before the aborted production. Later picturesque stories about their introduction—especially Wilde carpeting her path with flowers—are reported anecdotes rather than securely contemporary documentation. [University College Oxford history of *Salomé*](https://www.univ.ox.ac.uk/news/wildes-salome/)
sarah_bernhardt,eugene_grasset,Eugène Samuel Grasset,9,shared_object_site,-,,mirror,Grasset created and revised the poster commissioned for Bernhardt’s 1890 performance in Jeanne d’Arc.
sarah_bernhardt,dannunzio,Gabriele d'Annunzio,9,shared_object_site,-,,mirror,"Bernhardt was associated with performances or proposed performances of dramas originated by d’Annunzio, although the precise history remains unconfirmed."
sarah_bernhardt,froebel,Friedrich Fröbel,5,friendship_meeting,,,mirror,Henriette Hoffmeister was Fröbel’s first wife.
sarah_bernhardt,harry_houdini,Harry Houdini,3,discourse,,,mirror,"Houdini telegraphed Bernhardt in January 1917 to offer her a bronze statuette depicting her in Ruy Blas, and she replied accepting it."
sarah_bernhardt,harry_houdini,Harry Houdini,9,shared_object_site,-,,mirror,Houdini acquired the previously returned Ruy Blas statuette for $350 and arranged for its transfer to Bernhardt.
sarah_bernhardt,nikola_tesla,Nikola Tesla,4,proximity_milieu,,,mirror,"Bernhardt moved within the same New York social milieu as Tesla and Vivekananda, though the alleged romance with Tesla is unverified."
sarah_bernhardt,edward_burne_jones,Sir Edward Coley Burne-Jones,5,friendship_meeting,,,mirror,"Modern scholarship describes Bernhardt as Burne-Jones’s friend, although their precise meetings and correspondence were not reconstructed."
sarah_bernhardt,louis_vuitton,Louis Vuitton,9,shared_object_site,-,,mirror,"Bernhardt was reportedly an early customer of the Louis Vuitton house, linking her to the subject through its luggage."
sarah_bernhardt,joffrey_rudel,Jaufre Rudel,1,wrote_about,-,,mirror,Bernhardt performed as Mélissinde in a later play dramatizing the legend of Rudel and the distant princess.
sarah_bernhardt,gustave_eiffel,Alexandre Gustave Bonickhausen dit Eiffel,4,proximity_milieu,,,mirror,"Bernhardt visited Eiffel’s tower during the 1889 exposition, although no direct personal interaction with Eiffel is documented."
sarah_bernhardt,f_t_marinetti,Filippo Tommaso Emilio Marinetti,3,discourse,,,mirror,Bernhardt reportedly recited Marinetti's poem Les vieux marins at Parisian poetry events in 1898.
sarah_bernhardt,falconetti,Renée Jeanne Falconetti,9,shared_object_site,+,,mirror,"Falconetti later performed Marguerite Gautier at the Théâtre Sarah-Bernhardt, sharing a role and theatrical site closely associated with Bernhardt without a documented personal relationship."
sarah_bernhardt,loie_fuller,Loïe Fuller,5,friendship_meeting,,,mirror,Fuller encountered Bernhardt and attempted to establish an artistic relationship with her.
sarah_bernhardt,paul_berthon,Paul Berthon,9,shared_object_site,-,,mirror,Berthon created a 1901 color lithograph depicting Bernhardt as Mélissinde in La Princesse lointaine.
sarah_bernhardt,mark_twain,Samuel Langhorne Clemens,4,proximity_milieu,,,mirror,Bernhardt and Clemens inhabited overlapping theatrical and expatriate celebrity circles.
sarmiento,abraham_lincoln,Abraham Lincoln,1,wrote_about,-,,own,Sarmiento studied Lincoln’s life and produced or adapted a Spanish-language biography presenting him as a model republican citizen.
