slug,traveler,segment,stop_index,stop_name,lat,lng,date,date_confidence
nikola_tesla,Nikola Tesla,The Child of the Storm,1,"Gospić, the parish and the lower gymnasium",44.5461,15.3742,1862-01-01,"attested for the year of the move; no month reached. The pool placed the Higher Real Gymnasium here, which is wrong on its own terms: Tesla left for Karlovac in 1870 precisely because the higher school was there."
nikola_tesla,Nikola Tesla,The Child of the Storm,2,"Karlovac, the Higher Real Gymnasium",45.4929,15.5553,1870-01-01,"attested for the period 1870 to 1873; no month reached, defaulted to January."
nikola_tesla,Nikola Tesla,The Child of the Storm,3,"Smiljan, nine months of cholera",44.5595,15.3087,1873-01-01,"attested for the year and for the nine months in bed; no month reached. Place corrected: Wikipedia is explicit that Tesla returned to Smiljan after graduating and contracted cholera there, not at Karlovac or Gospić as the pool had it. The bedside bargain is his own account and rests on nothing else."
nikola_tesla,Nikola Tesla,The Child of the Storm,4,"Graz, the scholarship and the card tables",47.0707,15.4395,1875-01-01,attested for the enrolment in 1875 and the departure without a degree in December 1878; the month of enrolment is not reached and defaults to January.
nikola_tesla,Nikola Tesla,The Child of the Storm,5,"Maribor, the draftsman and the deportation",46.5547,15.6459,1879-01-01,attested: found working at Maribor in January 1879; Milutin Tesla's death 17 April 1879 is attested to the day and is carried in this stop's campa rather than given its own pin.
nikola_tesla,Nikola Tesla,The Child of the Storm,6,"Prague, the lectures at the Karolinum",50.0863,14.4235,1880-01-01,"attested for January 1880. Coordinates corrected to the Karolinum, the historic seat of Charles-Ferdinand University; the pool's pin sat 0.9 km west near the Klementinum. That he attended as an auditor rather than a matriculated student is Carlson's reading."
nikola_tesla,Nikola Tesla,The Rotating Field,7,"Budapest, the diagram drawn in the sand",47.515,19.0824,1882-02-01,"reconstruction. Tesla later dated the insight to February 1882, in My Inventions (1919), thirty-seven years after the fact; Wikipedia says only that he claimed it for 1882, and Carlson reads the sudden vision in the park as retrospective construction. No notebook from 1882 survives."
nikola_tesla,Nikola Tesla,The Rotating Field,8,"Paris, the Continental Edison Company",48.8797,2.3297,1882-01-01,attested for the year; no month reached. Coordinates corrected to the company's offices at 57 rue de Clichy; the pool's pin lay 2 km away near Châtelet.
nikola_tesla,Nikola Tesla,The Rotating Field,9,"Strasbourg, the motor built in off-hours",48.585,7.7343,1883-01-01,"attested for the year and for a working prototype built at Strasbourg; no month reached. The circumstances, the borrowed shop and the unpaid bonus, come from My Inventions and are his own telling."
nikola_tesla,Nikola Tesla,The Atlantic and the Edison Works,10,"New York, landing at Castle Garden",40.7033,-74.017,1884-06-01,"attested for June 1884; no day reached. The port of departure is contested and no stop is pinned for it: the tradition names Le Havre, while the ship the same tradition names, the City of Richmond, worked the Inman Line's Liverpool and Queenstown run."
nikola_tesla,Nikola Tesla,The Atlantic and the Edison Works,11,"New York, the Edison Machine Works on Goerck Street",40.7168,-73.9822,1884-12-01,"attested: about six months of employment from June 1884, resignation in December 1884 over the unpaid bonus. The size of the promised bonus and Edison's reply are Tesla's account and are disputed by Edison's biographers."
nikola_tesla,Nikola Tesla,The Atlantic and the Edison Works,12,"Rahway, the company that keeps the patents",40.6082,-74.2774,1885-01-01,the company's formation is attested to 1885 by the pool's chronology lens and the investors' walkout to 1886; the pool's geography lens dated the venture 1886 to 1887 instead. The 1885 formation is used and the disagreement recorded. No month reached.
nikola_tesla,Nikola Tesla,The Polyphase System,13,"New York, the laboratory at 89 Liberty Street",40.7098,-74.01,1887-04-01,"attested to April 1887 for the formation of the Tesla Electric Company; no day reached. US patent 381,968 issued in May 1888 and is carried in this campa."
nikola_tesla,Nikola Tesla,The Polyphase System,14,"New York, the lecture to the electrical engineers",40.7568,-73.977,1888-05-16,attested to the day. Coordinates corrected by 5.5 km: Columbia College stood at Madison Avenue and 49th Street in 1888 and did not move to Morningside Heights until 1897; the pool had pinned the City Hall district.
nikola_tesla,Nikola Tesla,The Polyphase System,15,"New York, the Westinghouse contract",40.7098,-74.01,1888-07-01,"attested to July 1888 for the terms; no day reached. Place corrected: the pool located the deal at Pittsburgh, but Westinghouse came to Tesla's Manhattan laboratory and Tesla moved to Pittsburgh only afterward, as consultant."
nikola_tesla,Nikola Tesla,The Polyphase System,16,"Pittsburgh, the year at the Westinghouse works",40.4406,-79.9959,1888-11-01,"inferred. About a year at the works is attested, running from late 1888 into 1889; no month is given in the sources and November is a placeholder inside the attested span."
nikola_tesla,Nikola Tesla,The Polyphase System,17,"Pittsburgh, the royalty released",40.4406,-79.9959,1891-01-01,"the year 1891 and the release of the per-horsepower royalty are attested; no month reached. The scene in which Tesla tears up the contract is O'Neill (1944) and is tradition. Place strain flagged: the pool put the episode at Pittsburgh, but Tesla had returned to New York in 1889; the pin is the company's works, not his address."
nikola_tesla,Nikola Tesla,High Frequency,18,"New York, the coil and the citizenship",40.7185,-73.9968,1891-07-30,"the naturalization is attested to 30 July 1891. The Tesla coil is dated to 1891 with US patent 454,622 granted the same year; the pool had it built in summer 1889 and patented the following year, which neither date supports. Laboratory address corrected: 175 Grand Street runs 1889 to 1892, not 1892 to 1895."
nikola_tesla,Nikola Tesla,High Frequency,19,"London, the evening at the Royal Institution",51.509,-0.142,1892-02-03,attested to the day.
nikola_tesla,Nikola Tesla,High Frequency,20,"Paris, the Sorbonne and the telegram",48.848,2.3437,1892-02-01,attested to February 1892 for the lecture; no day reached. The telegram scene is Tesla's own account in My Inventions.
nikola_tesla,Nikola Tesla,High Frequency,21,"Gospić, the vigil and the vision",44.5461,15.3742,1892-04-01,the year of Đuka Mandić's death rests on the Tesla Universe timeline alone; the month of April comes from the pool's geography lens and no primary record was reached. The vision is Tesla's own account.
nikola_tesla,Nikola Tesla,High Frequency,22,"Belgrade, received as a national possession",44.8154,20.46,1892-05-31,reconstruction. The date and the reception rest on contemporary Belgrade press accounts cited in Carlson; no press text was read in this pass.
nikola_tesla,Nikola Tesla,The White City and the Falls,23,"Philadelphia, the Franklin Institute lecture",39.9495,-75.1533,1893-02-24,"attested to the day. Coordinates corrected by 1.2 km: in 1893 the Franklin Institute occupied its hall at 15 South 7th Street, and the Benjamin Franklin Parkway building the pool pinned did not open until 1934."
nikola_tesla,Nikola Tesla,The White City and the Falls,24,"Chicago, the White City lit by his system",41.788,-87.597,1893-05-01,"attested for the Exposition season, May to October 1893; the day is the fair's opening. Pin inherited byte-identical from the corpus Columbian Exposition coordinate carried in muybridge.journey.json."
nikola_tesla,Nikola Tesla,The White City and the Falls,25,"New York, the South Fifth Avenue fire",40.7215,-74.0026,1895-03-13,"attested to the day. Address corrected: the fire took the fourth-floor laboratory at 33-35 South Fifth Avenue, occupied 1892 to 1895; the pool had swapped this with 175 Grand Street and attached the fire to the wrong building."
nikola_tesla,Nikola Tesla,The White City and the Falls,26,"Niagara Falls, the Adams station starts",43.0828,-79.0742,1896-11-01,"attested for transmission running from August 1895 to November 1896; no day reached. Pin inherited byte-identical from the corpus Niagara coordinate carried in jules_verne.journey.json; the Adams station's own position is 43.0896, -79.0378, recorded in the report."
nikola_tesla,Nikola Tesla,The Tower,27,"New York, the teleautomaton in Madison Square Garden",40.7423,-73.9877,1898-09-01,"attested to 1898 for the electrical exhibition and the demonstration; no month or day reached, September is a placeholder. The pin is a reconstruction: no reachable source gave a coordinate, so the second Madison Square Garden's known position at Madison Square is used."
nikola_tesla,Nikola Tesla,The Tower,28,"Colorado Springs, the station on Knob Hill",38.8347,-104.8006,1899-05-01,"attested for May 1899 to early January 1900, the final journal entry being 7 January 1900; no day reached for the arrival. Coordinates corrected by 3.4 km: the station stood on Knob Hill at East Kiowa Street and North Foote Avenue, east of town, not in the foothills west of it. Razed 1904."
nikola_tesla,Nikola Tesla,The Tower,29,"Shoreham, the tower begun at Wardenclyffe",40.9476,-72.8982,1901-03-01,"attested to March 1901 for the Morgan agreement, with construction beginning in September 1901; no day reached. Coordinates from the pool's afterlife lens, which matches the published Wardenclyffe position; the geography lens pinned the site 1.4 km away."
nikola_tesla,Nikola Tesla,The Tower,30,"Shoreham, the money stops",40.9476,-72.8982,1905-01-01,"contradiction printed, not resolved: Wikipedia's Tesla article gives 1905 for the halt, while its Wardenclyffe Tower article says work effectively ceased around 1906 when Morgan refused further funding. Best reading is that staff were let go and work slowed in 1905 and the project was abandoned in 1906. No month reached."
nikola_tesla,Nikola Tesla,The Hotel Years,31,"New York, the suites at the Waldorf-Astoria",40.7488,-73.9857,1900-01-01,"the Waldorf residence runs through the 1900s to 1918, when Tesla left owing roughly twenty thousand dollars; the pool compressed the whole hotel sequence to 1918, which swallows four decades. No start date is attested and 1900 is a placeholder inside the attested span."
nikola_tesla,Nikola Tesla,The Hotel Years,32,"New York, the Edison Medal",40.7523,-73.9835,1917-05-18,"the award year is 1916 per the IEEE recipient list and Wikipedia's infobox; 18 May 1917 is the presentation banquet, which teslasociety.com reports as the award date. The stop is dated to the banquet. The pin is a reconstruction of the engineering societies' building address; no coordinate was sourced."
nikola_tesla,Nikola Tesla,The Hotel Years,33,"Shoreham, the tower dynamited",40.9476,-72.8982,1917-07-01,"attested for a demolition running July to September 1917 by the Smiley Steel Company of New York, with salvage of 1,750 dollars. The specific date of 4 July given in the pool is unsupported and the day is dropped; July here is the start of the attested window."
nikola_tesla,Nikola Tesla,The Hotel Years,34,"New York, My Inventions in six parts",40.7614,-73.9748,1919-02-01,"attested: six parts in Electrical Experimenter, February through June and October 1919, introduced by Hugo Gernsback; first issued as a standalone book in 1982. The pin is the Hotel St Regis, one address in the attested hotel sequence of these years, not a documented place of writing."
nikola_tesla,Nikola Tesla,The Hotel Years,35,"New York, the cover of Time at seventy-five",40.75,-73.9906,1931-07-20,"attested to the cover date of 20 July 1931. Age corrected: Tesla turned 75 in July 1931, not 81; the pool transposed his age at the 1937 taxicab accident onto this event. Coordinates corrected: the Hotel Pennsylvania stood at 401 Seventh Avenue, and the pool had duplicated the Hotel New Yorker's pin for it."
nikola_tesla,Nikola Tesla,The Hotel Years,36,"New York, the Hotel New Yorker and the teleforce",40.7527,-73.9938,1934-07-11,"attested: the move to the Hotel New Yorker is dated 1934, and the teleforce announcement to his 78th birthday, reported 11 July 1934. Coordinates corrected to 481 Eighth Avenue; the pool had given this building the Hotel Pennsylvania's pin."
nikola_tesla,Nikola Tesla,Room 3327 and After,37,"New York, death in Room 3327",40.7527,-73.9938,1943-01-07,"attested to the day, with time of death estimated at 10:30 p.m. and cause given as coronary thrombosis. Discovery interval corrected: both lenses of the research pool said the body lay two days undiscovered; Wikipedia says the maid found him the next day, and it was the Do Not Disturb sign that had hung three days."
nikola_tesla,Nikola Tesla,Room 3327 and After,38,"New York, the Office of Alien Property takes the room",40.7527,-73.9938,1943-01-09,"attested: the FBI asked the Office of Alien Property Custodian to seize the belongings two days after the death. The pool tagged this as tradition and gave the wrong legal basis; the hook was the foreign citizenship of the claimant, Sava Kosanović, not Tesla's own status."
nikola_tesla,Nikola Tesla,Room 3327 and After,39,"New York, the funeral at St John the Divine",40.8036,-73.9613,1943-01-12,"attested to the day for the cathedral service and the cremation at Ferncliff. La Guardia's eulogy was read on 10 January, two days earlier. The three Nobel laureates said to have served as pallbearers could not be confirmed against a primary source and are tradition."
nikola_tesla,Nikola Tesla,Room 3327 and After,40,"Belgrade, the museum at Krunska 51",44.805,20.4708,1952-12-05,"attested to the day for the founding decision. The pool collapsed three dates into one 1957: the effects were shipped from New York on 7 September 1951, the permanent exhibition opened in 1955, and the urn went on public display in 1957. Coordinates corrected to Krunska 51; the geography lens pinned 500 m away."
nikola_tesla,Nikola Tesla,Room 3327 and After,41,"Paris, the unit is given his name",48.8566,2.3522,1960-01-01,"attested to 1960 for the General Conference on Weights and Measures decision, on the proposal of France Avčin; no month reached. The pin is a reconstruction: the conference city is given as Paris in the sources and no session coordinate was sought."
nikola_tesla,Nikola Tesla,Room 3327 and After,42,"Smiljan, the house rebuilt",44.5595,15.3087,2006-07-10,"attested to the day: the Nikola Tesla Memorial Center opened on 10 July 2006, the 150th anniversary of the birth."
nikola_tesla,Nikola Tesla,Room 3327 and After,43,"Shoreham, the site bought back",40.9476,-72.8982,2013-05-02,attested to the day for the purchase; the crowdfunding campaign ran from August 2012 and Musk's pledge came in July 2014.
nikola_tesla,Nikola Tesla,Room 3327 and After,44,"Belgrade, the petition to the Holy Synod",44.805,20.4708,2021-01-07,"attested to the day. Month corrected: the pool gave 7 July, transposing the date; the petition was submitted on 7 January 2021, which is both the anniversary of the death and Orthodox Christmas."
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Badaun, the House of the Bukhara Exiles",0,"Badaun, birth in the Sayyid house",28.0339,79.1198,1238-01-01,"contested year: 1238 is commonest, 1237 (635 AH) is also given and Wikipedia itself notes the discrepancy, and a minority tradition gives 1244; month and day unknown, defaulted"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Badaun, the House of the Bukhara Exiles",1,"Badaun, the father's grave at the Shamsi mosque",28.0386,79.1219,1243-01-01,"attested that the father dies when the boy is about five; the exact year follows from the disputed birth year and the burial site itself is tradition, not document"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Badaun, the House of the Bukhara Exiles",2,"Badaun, under Maulana Alauddin Usuli",28.0339,79.1198,1245-01-01,"tradition; the pool placed this tutelage in Delhi and tagged it attested, but Usuli is consistently 'of Badayun' and thefamouspeople.com puts the schooling at Badaun before the move, so it is placed here and downgraded"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Delhi, the Qutb Quarter",3,"Delhi, the widow and her son arrive",28.5244,77.1855,1243-01-01,"flat contradiction, unresolved: Wikipedia has the move immediately after the father's death, at age five, c. 1243; iloveindia.com dates it to 1260, when he is in his twenties and finishing hadith. Both cannot be true and the record consulted does not choose"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Delhi, the Qutb Quarter",4,"Delhi, the hadith circles of the old city",28.5244,77.1855,1250-01-01,"traditional; the attested fact is that he trains in Delhi's teaching circles near the Qutb quarter before moving out to Ghiyaspur, with no year fixed"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Delhi, the Qutb Quarter",5,"Mehrauli, the tomb of Qutbuddin Bakhtiar Kaki",28.5193,77.1799,1255-01-01,"reconstruction: no primary text names such a visit. Kaki died 1 December 1235, three years before Nizam ad-Din's birth, so a tomb visit is the only possible form of contact. Year is a placeholder within his Delhi student period"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ajodhan, the Master",6,"Ajodhan, the road to Baba Farid",30.3411,73.3875,1258-01-01,"contested: Wikipedia and auqaf.punjab.gov.pk both say age twenty, which from a 1238 birth gives 1258; iloveindia.com gives 1257 outright. Month and day unknown, defaulted"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ajodhan, the Master",7,"Ajodhan, the oath of discipleship",30.3411,73.3875,1258-06-01,"attested that the initiation happens on this first visit; the month is a placeholder. The often-repeated detail of 'seven months and some days' in the master's company is credited to auqaf.punjab.gov.pk, which on direct fetch does not contain it"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ajodhan, the Master",8,"Ajodhan, the Ramadan returns",30.3411,73.3875,1260-01-01,"attested that he returns annually to spend Ramadan with his master and that three visits fall within Farid's lifetime; the count of ten lifetime pilgrimages, seven of them to the grave, is from auqaf.punjab.gov.pk and is tradition"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ajodhan, the Master",9,"Ajodhan, the khilafat and the turban of Chisht",30.3411,73.3875,1265-01-01,"the investiture is attested and its saying is quoted verbatim; the year is the commonly cited c. 1265. The rival date 2 Rabi al-Awwal 656 AH, c. 9 March 1258, is dropped as internally impossible, since it would fall on the first visit while the sources put khilafat on the third"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ajodhan, the Master",10,"Ajodhan, the master's death",30.3411,73.3875,1266-05-07,"contradiction, unresolved: Wikipedia 'Baba Farid' and auqaf.punjab.gov.pk give c. 7 May 1266, aged 78; a minority chronology gives 5 Muharram 664 AH, 17 October 1265, whose conversion is sound but whose only carrier in this pool is grokipedia.com"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ghiyaspur, the Voice and the Hut",11,"Delhi, the prayer at the Rani Reservoir",28.5244,77.1855,1266-01-01,"the episode is told by Nizam ad-Din himself and recorded verbatim in Fascicle IV, Assembly 19, of 26 November 1315; the year of the event is inferred from his settlement at Ghiyaspur c. 1266, not stated in the text"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ghiyaspur, the Voice and the Hut",12,"Ghiyaspur, the straw roof on the Yamuna",28.5905,77.2431,1266-06-01,the settlement c. 1266 is attested; the straw-roofed hut is travel-press tradition and the month is a placeholder
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ghiyaspur, the Voice and the Hut",13,"Ghiyaspur, the free kitchen",28.5905,77.2431,1270-01-01,attested in substance that the khanqah drew rich and poor alike and ran an open kitchen; the year is a placeholder inside the early khanqah period
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ghiyaspur, the Voice and the Hut",14,"Ghiyaspur, Amir Khusrow enters the circle",28.5905,77.2431,1272-01-01,"the relationship is attested; the year is not. Hagiography puts it at age eight, c. 1261, which is impossible since Ghiyaspur is only settled c. 1266; Wikipedia 'Amir Khusrau' says 1310 at age fifty-seven; 1272 is in fact the year of his court appointment, and is used here only as a placeholder"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","Ghiyaspur, the Voice and the Hut",15,"Kilokhri, a sultan builds a capital next door",28.588,77.25,1287-01-01,"reconstruction. The event is historically sound, Muizuddin Qaiqabad reigning 1287 to 1290 and raising a riverside palace-city at Kilugarhi, but the pool credited it to Wikipedia 'Ghiyaspur', which on direct fetch contains no mention of Kilokhri or Qaiqabad at all"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","The Assemblies, Written Down",16,"Ghiyaspur, the first assembly recorded",28.5905,77.2431,1308-01-27,"attested to the day: the text dates this assembly 3 Sha'ban 707 AH, 27 January 1308, and Amir Hasan Sijzi records it as it happens"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","The Assemblies, Written Down",17,"Ghiyaspur, the fame that is forgotten",28.5905,77.2431,1308-01-27,"attested to the day, same assembly. The words are those of Hamid ad-din Suwali of Nagaur, quoted by Nizam ad-Din inside his own discourse in answer to a question about why some saints are remembered and others are not"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","The Assemblies, Written Down",18,"Ghiyaspur, the man who flew over the khanqah",28.5905,77.2431,1308-01-27,"attested to the day, same assembly. The story is one Nizam ad-Din tells about Shaykh Abd al-Qadir Jilani of Baghdad; the speaker inside the anecdote is Jilani, and the quotation as it stands in the pool is an ellipsis-joined composite of a dialogue"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","The Assemblies, Written Down",19,"Ghiyaspur, the second assembly and the freed slave",28.5905,77.2431,1308-02-04,"attested to the day: 8 Sha'ban 707 AH, 4 February 1308"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","The Assemblies, Written Down",20,"Ghiyaspur, the fifth assembly and the exertion required",28.5905,77.2431,1308-03-02,"attested to the day: Friday 5 Ramadan 707 AH, 2 March 1308; assembly header verified in the scan"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)","The Assemblies, Written Down",21,"Ghiyaspur, the sixth assembly and the loin cloth",28.5905,77.2431,1308-03-30,"attested to the day: Friday 5 Shawwal 707 AH, 30 March 1308"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Sultans and the Hospice,22,"Delhi, the court he never enters",28.5244,77.1855,1300-01-01,"reconstruction from secondary accounts across Alauddin Khalji's reign, 1296-1316; no court record has been read, and the year is a placeholder mid-reign"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Sultans and the Hospice,23,"Ghiyaspur, the Jamat Khana Masjid",28.5907,77.2432,1312-01-01,"attested: completion between 1312 and 1313 under Alauddin Khalji, built by his son Khizr Khan. The pool's alternative window of 1315-1325 is impossible, since Khizr Khan was imprisoned and blinded in 1316"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Sultans and the Hospice,24,"Ghiyaspur, the six hundred deputies",28.5905,77.2431,1318-01-01,"attested in substance: Wikipedia cites over six hundred khalifas authorized across his lifetime. The year is a placeholder late in that lifetime, not a documented date"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Sultans and the Hospice,25,"Ghiyaspur, the summons of Qutbuddin Mubarak Shah",28.5905,77.2431,1319-01-01,"the Masjid-i Miri and the refusal are attested verbatim; the year is a placeholder inside the reign of 14 April 1316 to July 1320. Two details attached to this in the pool, a ban on nobles visiting Ghiyaspur and a delegate sent in his place, appear in neither article and are dropped"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Sultans and the Hospice,26,"Ghiyaspur, the prayer at the mother's tomb",28.5911,77.2422,1320-06-01,"attested verbatim as an event. Date corrected from the pool's 1319 to 1320: the ultimatum named the start of the next lunar month and the sultan died on 1 Jumada II, so the confrontation falls in the weeks before the July 1320 assassination. The month is inferred, not stated"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Sultans and the Hospice,27,"Delhi, the sultan cut down in his palace",28.5244,77.1855,1320-07-08,"contradiction between two Wikipedia articles, unresolved: 'Nizamuddin Auliya' gives 8 July 1320, 'Qutbuddin Mubarak Shah' gives 9 July 1320, murdered and beheaded by Khusrau Khan in a palace revolt"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",Tughlaqabad and the Sentence,28,"Delhi, Ghiyasuddin Tughlaq takes the throne",28.5244,77.1855,1320-09-01,"attested that Ghiyasuddin Tughlaq founds the dynasty in 1320; the month is inferred from the sequence after the July revolt. Wikipedia describes the relationship with Nizam ad-Din as initially cordial and later spoiled by 'opinion disharmony', with no documentary specifics"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",Tughlaqabad and the Sentence,29,"Ghiyaspur, the baoli finished",28.591,77.2426,1321-01-01,"the completion of the stepwell in 1321 is attested; every story attached to it is not. Month and day unknown, defaulted"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",Tughlaqabad and the Sentence,30,"Tughlaqabad, the fortress and the curse",28.51194,77.26083,1323-01-01,"reconstruction throughout. The fort is real and was abandoned in 1327, six years after its founding; the curse is popular tradition with no primary attestation. Coordinate corrected from the pool's 77.2818, which falls about two kilometres east of the walls"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",Tughlaqabad and the Sentence,31,"Ghiyaspur, Delhi is still far off",28.5905,77.2431,1325-01-01,"legend, and the standard modern authority rejects it. Khaliq Ahmad Nizami calls the Bengal message and the shaikh's alleged reply 'both highly improbable', and identifies the earliest carrier as Yahya Sirhindi's Tarikh-i Mubarak Shahi, not Siyar al-Awliya and not Barani"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",Tughlaqabad and the Sentence,32,"Afghanpur, the pavilion falls",28.5,77.3,1325-02-01,"attested to the day: 1 February 1325, confirmed by Muhammad bin Tughluq's accession on 4 February, 'three days after the death of his father'. Place is contested: the Wikipedia infobox says Kara-Manikpur, the standard Ibn Battuta-derived account says Afghanpur near Delhi"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Grave at Ghiyaspur,33,"Ghiyaspur, death on the eighteenth of Rabi al-Thani",28.5911,77.2422,1325-04-03,"attested to the day, and the Hijri conversion checks: 3 April 1325 CE equals 18 Rabi al-Thani 725 AH, aged eighty-six or eighty-seven. The pool's alternative of 12 Rabi al-Awwal 725 AH converts to about 27 February and is wrong"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Grave at Ghiyaspur,34,"Nizamuddin, buried where the hut stood",28.5905,77.2436,1325-04-03,"attested. The village of Ghiyaspur is renamed after him; who first built over the grave is contested, see the following stops"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Grave at Ghiyaspur,35,"Nizamuddin, Amir Khusrow tears his clothes",28.5903,77.2429,1325-04-04,"tradition, hagiographic rather than documentary; the day is inferred from accounts that put him away from Delhi at the death and arriving immediately after"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Grave at Ghiyaspur,36,"Delhi, Nasiruddin Mahmud takes the succession",28.5244,77.1855,1325-06-01,"attested that Nasiruddin Mahmud, Chiragh-e-Dehli, is the designated successor and the last of the great early Delhi Chishtis; the month is inferred, not documented"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Grave at Ghiyaspur,37,"Nizamuddin, Khusrow buried at his master's feet",28.5903,77.2429,1325-10-01,"attested to the month: Amir Khusrow dies in October 1325, within about six months of his master, and is buried at his feet in the same complex. Day unknown, defaulted"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Grave at Ghiyaspur,38,"Nizamuddin, Muhammad bin Tughlaq builds over the grave",28.5905,77.2436,1325-12-01,"contradiction, unresolved. Wikipedia 'Nizamuddin Dargah' and tourmyindia.com credit Muhammad bin Tughlaq with the main structure in 1325, immediately after the death; Wikipedia 'Nizamuddin Auliya' dates the standing shrine structure to 1562. Both are carried"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Shrine After,39,"Delhi, Ibn Battuta takes the qadi's seat",28.5244,77.1855,1334-01-01,attested that Ibn Battuta serves as qadi of Delhi under Muhammad bin Tughluq for roughly seven or eight years from about 1334; whether he ever visited this dargah is not stated in any atlas file and the Rihla was not checked for it here
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Shrine After,40,"Nizamuddin, Amir Khwurd writes the Siyar al-Awliya",28.5905,77.2436,1360-01-01,"attested in substance: Amir Khwurd, Sayyid Muhammad Mubarak Kirmani, a disciple distinct from Amir Khusrow, completes the compendium around the 1360s. Exact year not fixed; month and day defaulted"
nizam_ad_din_auliya,"Nizam ad-Din Auliya (Sultan-ji, Mahbub-e-Ilahi)",The Shrine After,41,"Nizamuddin, the book that outweighed a divan",28.5905,77.2436,1370-01-01,the reception of the Fawa'id al-Fu'ad among later mystics is reported by the modern editor without a date; the year is a placeholder in the generation after the death. Firuz Shah Tughlaq's repair of the dargah is likewise attested without a year
